freq,s_adj,age,unit,sex,geo,time,unemployment_rate
M,SA,Y_LT25,THS_PER,F,DE,2024-03-01,122.0
M,SA,Y_LT25,THS_PER,F,DE,2024-04-01,126.0
M,SA,Y_LT25,THS_PER,F,DE,2024-05-01,128.0
M,SA,Y_LT25,THS_PER,F,DE,2024-06-01,131.0
M,SA,Y_LT25,THS_PER,F,DE,2024-07-01,132.0
M,SA,Y_LT25,THS_PER,F,DE,2024-08-01,133.0
M,SA,Y_LT25,THS_PER,F,DE,2024-09-01,133.0
M,SA,Y_LT25,THS_PER,F,DE,2024-10-01,133.0
M,SA,Y_LT25,THS_PER,F,DE,2024-11-01,132.0
M,SA,Y_LT25,THS_PER,F,DE,2024-12-01,132.0
M,SA,Y_LT25,THS_PER,M,DE,2022-01-01,151.0
M,SA,Y_LT25,THS_PER,M,DE,2022-02-01,150.0
M,SA,Y_LT25,THS_PER,M,DE,2022-03-01,150.0
M,SA,Y_LT25,THS_PER,M,DE,2022-04-01,149.0
M,SA,Y_LT25,THS_PER,M,DE,2022-05-01,149.0
M,SA,Y_LT25,THS_PER,M,DE,2022-06-01,148.0
M,SA,Y_LT25,THS_PER,M,DE,2022-07-01,148.0
M,SA,Y_LT25,THS_PER,M,DE,2022-08-01,147.0
M,SA,Y_LT25,THS_PER,M,DE,2022-09-01,147.0
M,SA,Y_LT25,THS_PER,M,DE,2022-10-01,148.0
M,SA,Y_LT25,THS_PER,M,DE,2022-11-01,148.0
M,SA,Y_LT25,THS_PER,M,DE,2022-12-01,148.0
M,SA,Y_LT25,THS_PER,M,DE,2023-01-01,149.0
M,SA,Y_LT25,THS_PER,M,DE,2023-02-01,149.0
M,SA,Y_LT25,THS_PER,M,DE,2023-03-01,150.0
M,SA,Y_LT25,THS_PER,M,DE,2023-04-01,151.0
M,SA,Y_LT25,THS_PER,M,DE,2023-05-01,152.0
M,SA,Y_LT25,THS_PER,M,DE,2023-06-01,153.0
M,SA,Y_LT25,THS_PER,M,DE,2023-07-01,154.0
M,SA,Y_LT25,THS_PER,M,DE,2023-08-01,154.0
M,SA,Y_LT25,THS_PER,M,DE,2023-09-01,155.0
M,SA,Y_LT25,THS_PER,M,DE,2023-10-01,156.0
M,SA,Y_LT25,THS_PER,M,DE,2023-11-01,157.0
M,SA,Y_LT25,THS_PER,M,DE,2023-12-01,158.0
M,SA,Y_LT25,THS_PER,M,DE,2024-01-01,160.0
M,SA,Y_LT25,THS_PER,M,DE,2024-02-01,162.0
M,SA,Y_LT25,THS_PER,M,DE,2024-03-01,165.0
M,SA,Y_LT25,THS_PER,M,DE,2024-04-01,167.0
M,SA,Y_LT25,THS_PER,M,DE,2024-05-01,169.0
M,SA,Y_LT25,THS_PER,M,DE,2024-06-01,171.0
M,SA,Y_LT25,THS_PER,M,DE,2024-07-01,173.0
M,SA,Y_LT25,THS_PER,M,DE,2024-08-01,175.0
M,SA,Y_LT25,THS_PER,M,DE,2024-09-01,176.0
M,SA,Y_LT25,THS_PER,M,DE,2024-10-01,177.0
M,SA,Y_LT25,THS_PER,M,DE,2024-11-01,177.0
M,SA,Y_LT25,THS_PER,M,DE,2024-12-01,177.0
M,SA,Y_LT25,THS_PER,T,DE,2022-01-01,253.0
M,SA,Y_LT25,THS_PER,T,DE,2022-02-01,251.0
M,SA,Y_LT25,THS_PER,T,DE,2022-03-01,250.0
M,SA,Y_LT25,THS_PER,T,DE,2022-04-01,251.0
M,SA,Y_LT25,THS_PER,T,DE,2022-05-01,252.0
M,SA,Y_LT25,THS_PER,T,DE,2022-06-01,254.0
M,SA,Y_LT25,THS_PER,T,DE,2022-07-01,256.0
M,SA,Y_LT25,THS_PER,T,DE,2022-08-01,258.0
M,SA,Y_LT25,THS_PER,T,DE,2022-09-01,260.0
M,SA,Y_LT25,THS_PER,T,DE,2022-10-01,261.0
M,SA,Y_LT25,THS_PER,T,DE,2022-11-01,262.0
M,SA,Y_LT25,THS_PER,T,DE,2022-12-01,261.0
M,SA,Y_LT25,THS_PER,T,DE,2023-01-01,261.0
M,SA,Y_LT25,THS_PER,T,DE,2023-02-01,260.0
M,SA,Y_LT25,THS_PER,T,DE,2023-03-01,259.0
M,SA,Y_LT25,THS_PER,T,DE,2023-04-01,258.0
M,SA,Y_LT25,THS_PER,T,DE,2023-05-01,258.0
M,SA,Y_LT25,THS_PER,T,DE,2023-06-01,257.0
M,SA,Y_LT25,THS_PER,T,DE,2023-07-01,257.0
M,SA,Y_LT25,THS_PER,T,DE,2023-08-01,258.0
M,SA,Y_LT25,THS_PER,T,DE,2023-09-01,259.0
M,SA,Y_LT25,THS_PER,T,DE,2023-10-01,261.0
M,SA,Y_LT25,THS_PER,T,DE,2023-11-01,264.0
M,SA,Y_LT25,THS_PER,T,DE,2023-12-01,268.0
M,SA,Y_LT25,THS_PER,T,DE,2024-01-01,274.0
M,SA,Y_LT25,THS_PER,T,DE,2024-02-01,280.0
M,SA,Y_LT25,THS_PER,T,DE,2024-03-01,287.0
M,SA,Y_LT25,THS_PER,T,DE,2024-04-01,292.0
M,SA,Y_LT25,THS_PER,T,DE,2024-05-01,297.0
M,SA,Y_LT25,THS_PER,T,DE,2024-06-01,302.0
M,SA,Y_LT25,THS_PER,T,DE,2024-07-01,305.0
M,SA,Y_LT25,THS_PER,T,DE,2024-08-01,308.0
M,SA,Y_LT25,THS_PER,T,DE,2024-09-01,309.0
M,SA,Y_LT25,THS_PER,T,DE,2024-10-01,310.0
M,SA,Y_LT25,THS_PER,T,DE,2024-11-01,310.0
M,SA,Y_LT25,THS_PER,T,DE,2024-12-01,309.0
M,TC,TOTAL,PC_ACT,F,DE,2022-01-01,2.9
M,TC,TOTAL,PC_ACT,F,DE,2022-02-01,2.9
M,TC,TOTAL,PC_ACT,F,DE,2022-03-01,2.8
M,TC,TOTAL,PC_ACT,F,DE,2022-04-01,2.8
M,TC,TOTAL,PC_ACT,F,DE,2022-05-01,2.8
M,TC,TOTAL,PC_ACT,F,DE,2022-06-01,2.8
M,TC,TOTAL,PC_ACT,F,DE,2022-07-01,2.8
M,TC,TOTAL,PC_ACT,F,DE,2022-08-01,2.9
M,TC,TOTAL,PC_ACT,F,DE,2022-09-01,2.9
M,TC,TOTAL,PC_ACT,F,DE,2022-10-01,2.9
M,TC,TOTAL,PC_ACT,F,DE,2022-11-01,2.9
M,TC,TOTAL,PC_ACT,F,DE,2022-12-01,2.9
M,TC,TOTAL,PC_ACT,F,DE,2023-01-01,2.8
M,TC,TOTAL,PC_ACT,F,DE,2023-02-01,2.8
M,TC,TOTAL,PC_ACT,F,DE,2023-03-01,2.8
M,TC,TOTAL,PC_ACT,F,DE,2023-04-01,2.7
M,TC,TOTAL,PC_ACT,F,DE,2023-05-01,2.7
M,TC,TOTAL,PC_ACT,F,DE,2023-06-01,2.7
M,TC,TOTAL,PC_ACT,F,DE,2023-07-01,2.8
M,TC,TOTAL,PC_ACT,F,DE,2023-08-01,2.8
M,TC,TOTAL,PC_ACT,F,DE,2023-09-01,2.8
M,TC,TOTAL,PC_ACT,F,DE,2023-10-01,2.9
M,TC,TOTAL,PC_ACT,F,DE,2023-11-01,2.9
M,TC,TOTAL,PC_ACT,F,DE,2023-12-01,2.9
M,TC,TOTAL,PC_ACT,F,DE,2024-01-01,3.0
M,TC,TOTAL,PC_ACT,F,DE,2024-02-01,3.0
M,TC,TOTAL,PC_ACT,F,DE,2024-03-01,3.1
M,TC,TOTAL,PC_ACT,F,DE,2024-04-01,3.1
M,TC,TOTAL,PC_ACT,F,DE,2024-05-01,3.2
M,TC,TOTAL,PC_ACT,F,DE,2024-06-01,3.2
M,TC,TOTAL,PC_ACT,F,DE,2024-07-01,3.2
M,TC,TOTAL,PC_ACT,F,DE,2024-08-01,3.2
M,TC,TOTAL,PC_ACT,F,DE,2024-09-01,3.2
M,TC,TOTAL,PC_ACT,F,DE,2024-10-01,3.2
M,TC,TOTAL,PC_ACT,F,DE,2024-11-01,3.2
M,TC,TOTAL,PC_ACT,F,DE,2024-12-01,3.2
M,TC,TOTAL,PC_ACT,M,DE,2022-01-01,3.7
M,TC,TOTAL,PC_ACT,M,DE,2022-02-01,3.6
M,TC,TOTAL,PC_ACT,M,DE,2022-03-01,3.5
M,TC,TOTAL,PC_ACT,M,DE,2022-04-01,3.4
M,TC,TOTAL,PC_ACT,M,DE,2022-05-01,3.4
M,TC,TOTAL,PC_ACT,M,DE,2022-06-01,3.4
M,TC,TOTAL,PC_ACT,M,DE,2022-07-01,3.4
M,TC,TOTAL,PC_ACT,M,DE,2022-08-01,3.4
M,TC,TOTAL,PC_ACT,M,DE,2022-09-01,3.4
M,TC,TOTAL,PC_ACT,M,DE,2022-10-01,3.4
M,TC,TOTAL,PC_ACT,M,DE,2022-11-01,3.3
